id	value
STUPIDER.	1
STUPIDEST	1
STUPIDLY	1
STUPID…	1
STUPID💀	1
STURGEON	1
STU…	1
STYLE	6
STYLES	3
ST…	3
SU	7
SUA	1
SUAS	1
SUBESTIMA	4
SUBJECT	2
SUBJECT.	1
SUBJUGATED	1
SUBLIME,	1
SUBSCRIBE	1
SUBSTANTIATE…	1
SUBTERFUGE	1
SUBTITLE:	1
SUBTLE	8
SUBTRACT	6
SUBURBS?	1
SUCCEEDED	4
SUCCESS	4
SUCCESSFUL	3
SUCCESSFUL!	1
SUCCESSFUL.	1
SUCCESSFULLY	1
SUCCESSOR	1
SUCH	26
SUCK	8
SUCKED.	1
SUCKERS	1
SUCKING	5
SUCKS	1
SUCKS.	1
SUD-HUMAN	1
SUDDEN.	3
SUDDENLY	1
SUDÁN	2
SUE	6
SUED	1
SUFFER	7
SUFFER.	1
SUFFERED.	1
SUFFERING	4
SUFFERS	31
SUGARCANE	1
SUGGEST	7
SUGGESTED	4
SUGGESTION	1
SUGGESTIONS	1
SUGGESTS	6
SUG…	1
SUICIDE
HTT…	1
SUICIDE,	1
SUING	3
SUIT	12
SUIT.	1
SUIT."	1
SUITED	1
SUITS	1
SUM	2
SUMAS	6
SUMMARY	2
SUMMEN“	1
SUMMER	2
SUMMER.…	1
SUMMIT	1
SUMS	26
SUMS"	10
SUMS'	1
SUMS':	1
SUMS’	1
SUN	5
SUNDAY	7
SUNK	5
SUNKEN	1
SUNNY	1
SUNSET*	1
SUN…	1
SUPER	5
SUPER!	1
SUPER-LIAR	1
SUPERB:	1
SUPERIOR	2
SUPERIOR'	1
SUPERIORITY	2
SUPERPOWER	1
SUPERPOWER.	1
SUPERSTAR.	1
SUPPLIES	1
SUPPLY	2
SUPPORT	91
SUPPORT!
#MAGA	1
SUPPORT.	2
SUPPORT.…	1
SUPPORT:
BUSH	3
SUPPORTED	8
SUPPORTER	40
SUPPORTER,	4
SUPPORTER.	1
SUPPORTER."	1
SUPPORTER...
@REALDONALDTRUMP	1
SUPPORTERS	70
SUPPORTERS

#MAKEAMERICAGREATAGAIN🇺🇸MARCH	1
SUPPORTERS
DO	1
SUPPORTERS).	1
SUPPORTERS,	8
SUPPORTERS.	9
SUPPORTERS.

IF	1
SUPPORTERS/COWORKERS/CABINET	1
SUPPORTERS:	14
SUPPORTE…	1
SUPPORTING	9
SUPPORTRS.	1
SUPPORTS	6
SUPPOR…	1
SUPPOSE	3
SUPPOSED	9
SUPPOSEDLY	5
SUPREMACIST	1
SUPREMACIST,	1
SUPREMACIST...STOP	1
SUPREMACISTS	1
SUPREMACISTS.	1
SUPREME	16
SUPUESTO	1
SUP…	6
SUR	1
SUR.	2
SURE	58
SURE!	1
SURE,	3
SURE.	3
SURELY	6
SURFACES	2
SURFACES,	1
SURGE	7
SURGE.	1
SURPASS	1
SURPRISE	7
SURPRISE!	1
SURPRISE"	1
SURPRISE.	1
SURPRISED	15
SURPRISED,	1
SURPRISED.	1
SURPRISED?	3
SURPRISING.	1
SURROGATE	2
SURROGATES	1
SURROUNDED	2
SURROUNDING	1
SURVEILLANCE	13
SURVEILLANCE"	1
SURVEILLANCE:	1
SURVEILLED	28
SURVEY	2
SURVIVE	3
SURVIVE.	2
SUR…	2
SUS	3
SUSPENDED	1
SUSPENSE.	1
SUSPICION	7
SUSPICIOUS	5
SUSTAIN	20
SUSTAINABLE	3
SUSTAIN…	1
SUÈDE"	1
SVB	1
SVENGALI	5
SWAMP	58
SWAMP'.	1
SWAMP-DRAINING	1
SWAMPIER	2
SWAMPY?	2
SWATHES	1
SWAYS	1
SWEAR	2
SWEARING.	1
SWEARS	7
SWEATING	1
SWEEPS	1
SWIFTLY	7
SWIM.	1
SWIRLING	1
SWITCH	1
SWITCHES.	1
SWOJEGO	1
SWORN	16
SYMBOL	1
SYMBOLS	3
SYMPATHETIC	1
SYMPATHIES.	2
SYMPATHIZERS	1
SYMPATHY	9
SYMPAT…	1
SYMPTOM	1
SYNDROME	1
SYPHILLIS?	1
SYRIA	4
SYRIA,	3
SYRIA.	2
SYRIAN	3
SYSTEM	4
SYSTEM...	1
SYSTEMATIC	1
SYSTEMS.	1
S£X	1
SÉCURITÉ	2
SÍNDROME	2
SÓ	2
SÓLO	1
S…	16
T	3
T'S	1
T-PAIN	1
T-SHIRT	2
T...	1
T.I'S	2
T/F	1
TA	2
TAB	1
TABI	1
TABLE	3
TABLE-RESISTANCE	2
TACO	2
TACTIC	1
TACTICS	3
TACTICS.	1
TAG	3
TAHMBOUT??	1
TAILORING,	1
TAILS.	1
TAINTED	1
TAIWAN	6
TAIWAN:	1
TAKE	169
TAKE!	1
TAKEI	2
TAKEN	28
TAKEN,	1
TAKEOFF	12
TAKEOVER	1
TAKES	34
TAKES.	1
TAKETH	1
TAKING	148
TAKING…	109
TAKI…	1
TALE	1
TALK	74
TALK,	1
TALK.	2
TALK."	1
TALK..	1
TALKED	47
TALKIN	1
TALKING	24
TALKS	13
TALKS,	1
TALKS.	1
TALL	2
TALL
REPORTER:	1
TAM	1
TAMBÉM	1
TAMIR	2
TAMO	1
TAMPA,	1
TAMPOCO	1
TAN	4
TANGERINE	1
TANKS,	1
TANTRUM	3
TANTRUM.	1
TANTRUMS	16
TAOISEACH	1
TAP	5
TAPE	2
TAPE'	1
TAPE,	1
TAPES	1
TAPE’	3
TAPPED	8
TAPPED:	6
TAPPER	35
TAPPING	2
TAPPING.	1
TARDIS	1
TARGET	4
TARGETING	4
TARGETS	4
TARIFF.	1
TARMAC	1
TASK	4
TASTE	3
TATAPAN	1
TATSÄCHLICH	1
TAUGHT	2
TAVRI	1
TAX	152
TAXES	29
TAXES
15%	1
TAXES
ME:	1
TAXES!	2
TAXES'	2
TAXES($	1
TAXES,	3
TAXES.	2
TAXES..	1
TAXES:	1
TAXES?	2
TAXES??????OH	1
TAXES…	1
TAXING	1
TAXPAYER	24
TAXPAYER'S	1
TAXPAYERS	58
TAXPAYERS'	4
TAXPAYERS.	1
TAXPAYERS”	1
TAXPAYERS…	1
TAXPAYRS	1
TAYLOR	1
TA…	2
TB	1
TBH	1
TBH.	1
TBM	1
TE	5
TEA	2
TEACHER	3
TEACHES	1
TEACHING	1
TEAM	13
TEAM!	1
TEAM'S	1
TEAM."	2
TEAMS	2
TEANNA	3
TEARING	3
TEARJERKER	2
TEARS	3
TECH	4
TECHNOLOGY	2
TED	2
TEDCRUZ	1
TEEMING	18
TEENAGE	1
TEENAGER.	1
TEENAGERS	1
TEETERING	1
TEETH	2
TEKLIFINE	1
TEKLIFINI	1
TELAH	2
TELECOM	1
TELEFONA	1
TELEFONEMA,	2
TELEFONOU	1
TELEFÓNICO	1
TELEFÔNICA,	1
TELES	1
TELEVISION	2
TELEWIZJI,BEZCZ…	1
TELINHA	1
TELL	39
TELL,	1
TELL.	1
TELLIN'	2
TELLING	14
TELLS	60
TELLS.	1
TEM	3
TEMER	42
TEMER:	1
TEMER?

ACHO	2
TEMP	1
TEMPLATE	3
TEMPO	1
TEMPORARY	7
TEMPTED	1
TEMPTING	4
TEN	19
TEND	1
TENDRÍA	1
TENER	1
TENIENDO	1
TENNESSEE,	1
TENS	1
TENSION	3
TENSIONS	3
TENSIONS.	1
TENT	2
TENTH	1
TENÍAS	1
TEORIAS	1
TER	1
TERM	6
TERM
HT…	2
TERM!!	1
TERM,	4
TERM.	1
TERMINA	1
TERMINADO	1
TERRIBLE	1
TERRIBLY	1
TERRIFIC	2
TERRIFIED	6
TERRIFIE…	1
TERRIFYING	6
TERRIFYING.	1
TERRITORY.	1
TERRI…	1
TERROR	4
TERRORISM	14
TERRORISM.	1
TERRORISM?	1
TERRORISM’.

SHAME?

HTTPS://T.CO/6FFORBCIXB	4
TERRORIST	14
TERRORIST!	1
TERRORIST.	3
TERRORISTS	1
TERRORISTS,	3
TERRORISTS-MORE	2
TERRORI…	3
TERSO	1
TERTIARY	1
TEST	4
TEST?	2
TESTED	9
TESTED?;	1
TESTIFY	1
TESTIMONY	2
TESTS	2
TEST👉WILL	1
TES…	1
TEXANS	3
TEXAS	4
TEXT	2
TEXTS	2
TE…	1
TF	1
TH	4
THADD	1
THAN	248
THANK	35
THANK-YOU	5
THANKFUL	1
THANKFULLY	2
THANKS	55
THANKS!	1
THANKS,	2
THANKS.	2
THAN…	1
THAT'LL	2
THAT'S	90
THAT'S…	1
THAT,	26
THAT.	8
THAT."	1
THAT?	6
THATS	4
THAT’S	7
THAT…	7
THA…	4
THE"BEST"	2
THE.

LOOKS.

ON.

THEIR.

FACES.

MERKEL:	2
THEBLAZE	2
THEECONOMIST:	3
THEFT	1
THEHILL":	1
THEHILL:	1
THEHYYYYPE	1
THEIR	213
THEIRS.	1
THEIR…	7
THEI…	2
THEM	98
THEM,	16
THEM.	17
THEM.

IT'S	7
THEM.

TELL	1
THEM...	1
THEM..LIES	1
THEM?
ALL	1
THEM?
TRUMP	1
THEM?"	1
THEME	1
THEMES!…	2
THEMRC	1
THEMSELVES	6
THEMSELVES,	1
THEM…	1
THEN	189
THEN,	5
THEN.	2
THEN..	1
THEN...	1
THEN....	1
THEN…	1
THEOCRACY	1
THEORIES	9
THEORIES.	2
THEORIST	2
THEORY	34
THEORY:	1
THERAPY	3
THERE	114
THERE!
HTTPS:/…	1
THERE'D	1
THERE'S	18
THERE'S…	1
THERE,	50
THERE.	4
THERE.

HTTPS://T.CO/AXIEV…	16
THERE...	1
THERE...🙄
HTT…	3
THERE?

*A…	5
THERESA	17
THERE]	1
THERE—WATCH	5
THERE’S	2
THESE	199
THESE...	1
THESE.I	1
THESIS	1
THEY	510
THEY'D	2
THEY'D…	1
THEY'LL	23
THEY'RE	60
THEY'VE	8
THEY'…	3
THEY?	7
THEY’V	1
THEY…	1
THE…	16
THE……	1
THICKENS...	13
THIEVES	1
THIKER	2
THIN	1
THIN-SKINNED	1
THING	62
THING,	3
THING-	2
THING-CONSERVATIVES	1
THING.	3
THING...
.....📢FOR	1
THINGS	221
THINGS.	4
THINGS:	1
THINK	212
THINK,	9
THINK?	3
THINK??

TRUMP'S	1
THINKER	9
THINKERS.	1
THINKING	9
THINKING,	1
THINKING.	2
THINKING?	1
THINKPROGRESS:	1
THINKS	24
THINKS. 	1
THIRD	3
THIRDS	1
THIRTEEN.
HE	1
THIS	1171
THIS
@AMERICAN_NAVAJO	1
THIS
HTTPS://T.CO/NZA0…	1
THIS
HTTPS://T.CO/YAHLLED8N1	1
THIS
HTT…	1
THIS
SUPPORT	1
THIS!	8
THIS!
HTTPS://T.CO/JXKDKMNDIG

RETWEET…	1
THIS!!	1
THIS!!!	1
THIS,	31
THIS.	110
THIS.

THIS.	10
THIS.
FOREIGN	1
THIS."…	1
THIS..	1
THIS...	6
THIS...…	1
THIS:	93
THIS:
HTTPS://T.CO/TQRUPPZAFJ	5
THIS:THE	3
THIS?	13
THIS?
WHAT	2
THIS?'	2
THIS…	4
THI…	5
THO	4
THOROUGHLY	2
THOSE	48
THOUGH	14
THOUGH,	1
THOUGH.	2
THOUGH:	1
THOUGHT	38
THOUGHTFUL,	2
THOUGHTS	5
THOUGH🖕…	1
THOUSAND	2
THOUSANDS	24
THREAD	31
THREAD!
#TRUMPRUSSIA	1
THREAD*
ME:	1
THREAD.	12
THREAD...	2
THREAD/MOMENT	1
THREAD:	4
THREADS	1
THREAT	20
THREAT"	1
THREAT...	3
THREATEN	11
THREATENED	5
THREATENING	5
THREATENS	7
THREATING	2
THREATS	37
THREATS,	1
THREATS--WON…	1
THREATS.	4
THREE	9
THREW	6
THRILLED	1
THRILLS…	1
THRIVE	1
THRIVING	1
THROATING	1
THROTTLE	1
THROUGH	26
THROUGH.…	1
THROUGHOUT	3
THROW	3
THROWN	1
THROWS	2
THRU	3
THRUST	1
THR…	1
THT	3
THUG	1
THUGS	1
THUMB	1
THUMBS	4
THUNDERCLAP:	1
THURSDAY	2
THX	1
THY	1
THĂM	1
TH…	31
TI	1
TIC	1
TIDAK	1
TIDE!!	1
TIE	4
TIE,	1
TIED	7
TIENE	6
TIES	52
TIES,	9
TIES-AND	1
TIES.	3
TIFFANY	2
TIGER	1
TIGHTENING	1
TIGHTENS.	1
TILL	2
TILLERSON	13
TILLERSON'S	3
TILLERSON,	2
TILLERSON:	1
TILLERSONS-TRUMP	1
TILTS	1
TIM	57
TIMBERWOLF
CLINTON:	1
TIME	225
TIME,	3
TIME-OUT	2
TIME.	24
TIME...	2
TIME....TRUMP!!!!	1
TIME:	3
TIME?…	1
TIMELESS	3
TIMELINE	4
TIMELINE:	1
TIMEON	1
TIMES	155
TIMES'	2
TIMES,	1
TIMES.	4
TIMES:	4
TIMES…	2
TIMING	1
TIN	2
TINY	4
TIP	1
TIPO	4
TIPPING	1
TIRA	1
TIRED	11
TITLE	8
TITLE,	2
TITLE.	1
TITLE🙄	1
TL'YE	1
TL.	1
TMAK

----------->	1
TN	1
TN.	2
TO
TAKE	15
TO,	3
TO.	2
TO.NRI	1
TO12	3
TO:	2
TOBACCO	1
TOCK⏰	1
TODA	1
TODAVÍA	2
TODAY	169
TODAY!	21
TODAY!
GET	20
TODAY'S	2
TODAY,	5
TODAY.	19
TODAY:	1
TODAY?	3
TODAY’S	1
TODDLER	1
TODDLE…	1
TODO	3
TODOS	2
TOGETHER	6
TOGETHER.	2
TOKALAŞMA	1
TOKALAŞMADI?	1
TOLD	37
TOLOS	1
TOM	18
TOMA	1
TOMAR	2
TOMI	4
TOMORROW	5
TON	1
TONIGHT	15
TONIGHT,	1
TONIGHT.	1
TONS	9
TOO	34
TOO!	1
TOO!!!	1
TOO)	2
TOO,DONALD,IT	2
TOO.	14
TOO.
*SHU…	6
TOO..	1
TOO.....SO	1
TOO..JUST	1
TOO?	1
TOOK	29
TOOL	2
TOOLS	1
TOOTH	1
TOP	110
TOP???	1
TOPIC	4
TOPIC:

CURRENT	2
TOPPO	1
TOP…	1
TORO	2
TORONTO...)	1
TORRE	3
TOSCA	1
TOTAL	16
TOTALITARIAN	1
TOTALLY	12
TOTS	1
TOTTERING	1
TOUCH	2
TOUCHED	4
TOUGH	14
TOUGHEST	1
TOUPEE.	10
TOUR	2
TOURISM	2
TOURNAMENT	1
TOUT	4
TOUTING	1
TOWARD	4
TOWARD...	2
TOWARDS	32
TOWER	49
TOWER

RT!…	1
TOWER!	2
TOWER,	10
TOWER.	4
TOWER.…	2
TOWER:	7
TOWER?	1
TOWERS	11
TOWERS
THE	1
TOWERS…	1
TOWN	11
TOWN.	1
TOWNHALL	2
TOWNS	4
TOXIC	2
TOY	2
TOY.	1
TO…	48
TPP–ALREADY	1
TRABAJO	2
TRACED	1
TRACK	11
TRACK.	3
TRACK.AND	1
TRACKING	1
TRACTOR	1
TRADE	59
TRADE
EXTREME	1
TRADE!?	1
TRADE,	1
TRADE:	2
TRADEMARKS	12
TRADEOFF	4
TRADES	1
TRADES
HTTPS://T.CO/HPDVJRVNXG	1
TRADES
HTTPS://T.CO/YUKULASJJR	1
TRADE…	1
TRADITION	1
TRADITIONAL	2
TRAFFIC,	2
TRAFFICKERS	1
TRAFFICKING	1
TRAGIC	1
TRAICIÓN,Q	1
TRAIL	1
TRAILBLAZER
OBAMA:	1
TRAIN	2
TRAIN.	1
TRAIN...THE	1
TRAINING	3
TRAINS,	1
TRAITOR	5
TRAITOR.	2
TRAITOROUS	1
TRAMP	1
TRANCHANT	1
TRANQUILO.	1
TRANS-PACIFIC	1
TRANSCRIPT	1
TRANSFERRING	1
TRANSGENDER	3
TRANSITION	1
TRANSLATION?	1
TRANSPARENCY	2
TRANSPARENCY,ACCESS	1
TRANSPARENTE	2
TRANSPORT	3
TRANSPORTATION	1
TRANSPORTER	1
TRAP	5
TRAPPINGS	1
TRAPS	1
TRAS	11
TRASH	7
TRASHES	1
TRASHING	2
TRATA	2
TRATAR	1
TRAVEL	205
TRAVEL,	1
TRAVEL.	1
TRAVEL?	1
TRAVELED	2
TRAVERSERS	1
TRAÍRA!!!	1
TREASON	6
TREASON!	1
TREASON?	1
TREASONOUS	1
TREASO…	1
TREASURY…	1
TREAT	3
TREATED	17
TREATIES
HTTPS://T.CO/TS7DSM9AN3	1
TREATIES
HT…	5
TREATING	6
TREATMENT	3
TREATS	5
TREATY	1
TREAT…	2
TREE	3
TREE

HTTPS://T.CO/OMJK4NYJM0	1
TREE”

HTTPS://T.CO/4E9R1AKRBS	1
TREE”

HTTPS://T.CO/FPOAC2ZEBH	1
TREMENDOUS	2
TREMENDOUSLY	6
TREND	3
TREND.	1
TRENDING	2
TRENDS	1
TRENDS.	1
TREPAR	1
TRIAL	3
TRIAL.	15
TRIBES	2
TRIBUTE	1
TRIBUTE,	1
TRICK	2
TRICKLE	8
TRICKSTERS	1
TRIED	12
TRIED,	8
TRIED…	1
TRIES	11
TRIGGER	4
TRIGGERING	2
TRILLION	5
TRILLON	1
TRIP	66
TRIP,	1
TRIP.	10
TRIPE	1
TRIPLE	1
TRIPLED	1
TRIPS	55
TRIPS
HTTPS://T.CO/S0YNAGJBWU	2
TRIPS),	2
TRIPS,EXTRAVAGANT	1
TRIPS."	1
TRITE.	1
TRITE..	1
TRIUMPHED	1
TRIUNFO	2
TRIVIAL,	1
TROLL	2
TROLLED	2
TROLLING	3
TROLLING.	1
TROMPAS	1
TROOPS	6
TROOPS,	1
TROPHIES	1
TROUBLE	12
TROUBLE?	1
TROUBLE…	1
TROUBLING.	1
TRUCK	1
TRUDEAU	6
TRUDEAU.	2
TRUE	30
TRUE,	2
TRUE-	1
TRUE-YES?	1
TRUE.	5
TRUE?	1
TRUE?"	36
TRULY	61
TRUM...	1
TRUMAN:	1
TRUMP	6447
TRUMP

#MAGA	4
TRUMP

@KHAMA57	1
TRUMP

HTTPS://T.CO/GUPNSTMCME	1
TRUMP
#STOPTHEBANNONTRUMPREGIME
HTTPS://T.CO/DV7A25HFHW	1
TRUMP
-DEEP	1
TRUMP
-DONALD	1
TRUMP
2.	1
TRUMP
ANOTHER	1
TRUMP
HTTPS://T.CO/6LSLSMUD8H	1
TRUMP
HTTPS://T.CO/NLALSNUTT9…	1
TRUMP
HTTPS://T.CO/RXOGJG4NEQ	1
TRUMP
HTTPS://T.CO/SHMAWLOWYQ	1
TRUMP
HTTPS://T.CO/W3DUPAIOVV	1
TRUMP
HTTPS://T.CO/ZGKUQFDV2L	1
TRUMP
MAS	1
TRUMP
PASSEI	1
TRUMP
USA	1
TRUMP!	21
TRUMP!
@POTUS	1
TRUMP!
GOD	1
TRUMP!
PLEASE	1
TRUMP!!	2
TRUMP!!!!	1
TRUMP!!!!!	1
TRUMP!!!!!!	1
TRUMP!!!!!!$	1
TRUMP!!!"	1
TRUMP!"	1
TRUMP!CNN	1
TRUMP!…	2
TRUMP!🤣	1
TRUMP"	8
TRUMP"

EIGHT	1
TRUMP"
ME:	2
TRUMP"WHY	1
TRUMP&CO.	1
TRUMP'	3
TRUMP'A	1
TRUMP'I	1
TRUMP'IN	2
TRUMP'S	1201
TRUMP'S*	2
TRUMP'S/GOP'S	1
TRUMP'S:	5
TRUMP'TAN	2
TRUMP'…	2
TRUMP(2	1
TRUMP)	3
TRUMP)
BUT	1
TRUMP):	9
TRUMP)?	1
TRUMP*	1
TRUMP*

*TRUMP	1
TRUMP,	276
TRUMP,#FUTRUMP	1
TRUMP,CHANCELLOR	5
TRUMP,HE'S	1
TRUMP,HIS	1
TRUMP,NO	1
TRUMP,THE	1
TRUMP-	1
TRUMP-BAYROCK	2
TRUMP-BRANDED	4
TRUMP-DEVOS	1
TRUMP-EMOLUMENTS;	2
TRUMP-FANS	1
TRUMP-FRIENDLY	1
TRUMP-GCHQ	2
TRUMP-HEALTHCARE-THESE	2
TRUMP-INDUCED	1
TRUMP-LIKE	3
TRUMP-LIKE:	1
TRUMP-MERKEL	5
TRUMP-NOT	1
TRUMP-OWNED	11
TRUMP-RUSSIA	67
TRUMP-RUSSIA,	1
TRUMP-RUSSIA-BURT-PAGE	7
TRUMP-RUSSIA;	2
TRUMP-SATER	1
TRUMP-SCION	1
TRUMP-SUPPORTING	1
TRUMP-TAXES;	2
TRUMP-Y...	1
TRUMP.	298
TRUMP.
#THERESISTANCE	1
TRUMP.
UNTIL	5
TRUMP."	10
TRUMP."

ME:	1
TRUMP..	3
TRUMP...	11
TRUMP...

-LOST	2
TRUMP...JUST	1
TRUMP...Y	1
TRUMP.@THEHILL	1
TRUMP.|	1
TRUMP.✒✉…	1
TRUMP/BANNON	2
TRUMP/OBAMA	1
TRUMP/PENCE	2
TRUMP/REPUBLICAN	1
TRUMP/ROMNEY.	2
TRUMP/RUSSIA	11
TRUMP/RUSSIAN	1
TRUMP/RYAN	1
TRUMP/RYANCARE	1
TRUMP1!	1
TRUMP:	162
TRUMP:
GROW	1
TRUMP:ANDREW	2
TRUMP:TRUMP'S	1
TRUMP;	7
TRUMP;…	1
TRUMP=FILTHY	1
TRUMP>>	2
TRUMP?	47
TRUMP?

📺	1
TRUMP?
HTTPS://T.CO/7V4VO4ASKX	1
TRUMP?"	2
TRUMP?…	2
TRUMPCARE	2
TRUMPED	1
TRUMPED!	1
TRUMPER	2
TRUMPET	1
TRUMPETTE!	1
TRUMPF,	1
TRUMPGRET	1
TRUMPH	1
TRUMPIN	1
TRUMPISM.…	3
TRUMPMOBILE?	1
TRUMPO	1
TRUMPORG	3
TRUMPS	23
TRUMPSTER..I'D	1
TRUMPSTERS:	1
TRUMPTARDS	1
TRUMPTARDS!	1
TRUMPTRAIN🚂FAKENEWS	1
TRUMPY!	1
TRUMP :	1
TRUMP—AND	1
TRUMP—NOT	2
TRUMP’	3
TRUMP’S	484
TRUMP’S
HTTPS://T.CO/XWMHXRNAVV	7
TRUMP”	2
TRUMP…	27
TRUMP😎	1
TRUMP🤔BET	1
TRUM…	9
TRUNK?	1
TRUST	8
TRUST.
HTTPS://…	1
TRUSTED	2
TRUSTED.	1
TRUSTED.

THIS	1
TRUSTS	3
TRUSTWORTHY	11
TRUST…	1
TRUTH	26
TRUTH!	1
TRUTH.	4
TRUTH..	1
TRUTH/LOGIC!	11
TRUTH:	1
TRUTHS	1
TRU…	11
TRY	15
TRY"	1
TRY.	4
TRYING	62
TRYING…	1
TRY…	1
TRÁMITE:	1
TR…	5
TSHIRTS

.....................	1
TSK-TSKIMG	1
TT	1
TUDO	1
TUDUHAN	2
TUITION,	1
TUMOR	1
TUNED	1
TURD	1
TURN	1
TURN.	1
TURNED	5
TURNING	1
TURNOUT,	5
TURNS	38
TUTANLARIN	1
TV	16
TV
HTTPS://T…	4
TV,	4
TV.	1
TV/RADIO/BACKCHANNEL	1
TV?	4
TVS	1
TWAT	1
TWEET	67
TWEET!	2
TWEET&	1
TWEET,	2
TWEET.	1
TWEET?	1
TWEETCASTER	2
TWEETE	1
TWEETED	6
TWEETED.	2
TWEETED:	2
TWEETING	14
TWEETING?	1
TWEETING…	1
TWEETS	164
TWEETS

HTTPS://T.CO/0MHTJ51JKI	1
TWEETS

HTTPS://T.CO/P51EGEAZYX	1
TWEETS

HTTPS://T.CO/VPKU1VHCSI	1
TWEETS
YOU	1
TWEETS.	21
TWEETS:	3
TWEETS”

HTTPS://T.CO/E14Z9RHZX3	1
TWEETS”

HTTPS://T.CO/MT0BO0R7H5	1
TWEETS”

HTTPS://T.CO/W6YXVQLHTL	1
TWEETS”

IN	1
TWE…	1
TWICE	4
TWICE
-LOST	2
TWICE.…	3
TWILIGHT	1
TWISTED	1
TWIT?	1
TWITTER	28
TWITTER!	1
TWITTER'S	3
TWITTER,	7
TWITTER.	1
TWIT…	1
TWO	53
TWO-HEADED	1
TWO-MONTH	6
TWO.	1
TW…	1
TX	5
TX.	1
TXT	1
TY	2
TYCOON	9
TYING	1
TYPE	6
TYPES	3
TYPICAL	3
TYPICALLY	1
TYRANNY:	1
TY…	1
TÁ	9
TÊNIS,,,,,,	7
TÊTE	1
TÖTEN	1
TÜM	1
TỨC	1
T…	61
U	71
U)	1
U.	1
U....!	1
U.K.	2
U.N.	9
U.S.	219
U.S...WE	1
U.S.…	1
U2	1
U?	1
UBIQUITOUS	1
UDAI,	14
UFC	1
UFOS	1
UGH	3
UGLIEST	1
UGLY	5
UH	1
UHHHH	1
UK	36
UK
-	2
UK,	1
UK.	1
UKRAINE	21
UKRAINE.	6
UKRAINIAN	2
UK’S	1
ULTIMATELY	2
UM	6
UM,	2
UM...WUT	1
UMA	14
UMM	1
UMMM	1
UMMM...	1
UMREEEKA,	1
UN	81
UN'S	1
UN-DIPLOMATIC	1
UN.	1
UNA	19
UNANIMOUSLY	2
UNANSWERED	2
UNATTRACTIVE	1
UNAVOIDABLE.	1
UNAWARE	1
UNBALANCED	1
UNBEARABLE	1
UNBELIEVABLE	2
UNBELIEVABLE.	1
UNBELIEVABLE.
A	1
UNBOTHERED	1
UNCENSORED	1
UNCERTAINTY	1
UNCLE	4
UNCOMFORTABLE	2
UNCOMFORTABLE"	1
UNCOMFORTABLE,	1
UNCOMFORTABLE?	1
UNCOMPROMISING	1
UNCONSCIONABLE--STOP	1
UNCONSCIONABLE…	1
UNCONSTITUTIONAL	1
UNCONSTITUTIONAL,	1
UNCONS…	1
UNCOOLEST	1
UNCOUTH	1
UNCOVER	1
UNCULTURED…	1
UND	4
UNDENIABLE	1
UNDER	85
UNDER:	1
UNDERAGE	1
UNDERCRACKERS.	1
UNDERCUT	1
UNDEREDUCATED	1
UNDERFUNDED	1
UNDERGROUND.

HTTPS://T.CO/7M…	3
UNDERMINE	1
UNDERMINES	1
UNDERMINING	2
UNDERNEATH	1
UNDERSERVED	5
UNDERSTAND	38
UNDERSTAND.	2
UNDERSTANDING	9
UNDERSTANDING.…	2
UNDERSTANDING…	3
UNDERSTANDS	2
UNDERSTOOD	1
UNDERS…	1
UNDERWAY	7
UNDERWAY.	1
UNDERWRITE	1
UNDIGNIFIED,	1
UNDOCUMENTED	7
UNDOCUMENTED.…	1
UNDOES	1
UNDOING.	1
UNDOUBTEDLY	1
UNDULY	1
UNE	1
UNEDUCATED	1
UNEDUCATED.	1
UNEMPLOYED	1
UNESCWA	2
UNEXPECTED!	1
UNFAIR	1
UNFAIRLY	2
UNFASSBAR.	1
UNFATHOMABLE	1
UNFETTERED	1
UNFIT	2
UNFOLD?	1
UNFOLDING	5
UNFOLLOW	1
UNFORTUNATE	1
UNFORTUNATELY	3
UNFORTUNATELY,	1
UNFORTUNATELY…	3
UNFOUNDED	3
UNGRACIOUSNESS	3
UNHAPPY	2
UNHINGED	6
UNHINGED:	1
UNIDOS	1
UNIFORM,	1
UNIMAGINABLY	1
UNINFORMED	1
UNINTELLIGENT	1
UNINTERESTED	1
UNION	1
UNIONIST	1
UNIONS"

	7
UNIQUE	3
UNIT	10
UNIT.	1
UNITE	2
UNITED	88
UNITES	1
UNIVERSAL	2
UNIVERSALLY	2
UNIVERSE	1
UNIVERSE.	1
UNIVERSITY	4
UNIVERS…	1
UNKNOWN.	3
UNKOWNINGLY	1
UNLESS	3
UNLIKE	9
UNLIKELY	2
UNLIMITED	1
UNLOAD	1
UNLOVED	2
UNMITIGATED,	3
UNNECESSARILY	1
UNNECESSARILY.	1
UNNECESSARY	3
UNNOTICED	1
UNO	2
UNPRECEDENTED	1
UNPRECEDENTED?	1
UNPRECENDENTED	3
UNPREDCTBLITY/ANGER	2
UNPREDICTABILITY,	1
UNPREDICTABLE."	7
UNPREPARED	1
UNPRESIDENTIAL	2
UNPRINCIPLED	1
UNPROVEN	3
UNRECOGNIZABLE.	1
UNREGISTERED	22
UNS	4
UNSAFE	3
UNSEAT	1
UNSELFISH	2
UNSPEAKABLY	1
UNSTABLE	1
UNSUBSTANTIATED	1
UNSURE	32
UNSURPRISED	1
UNTAINTED	5
